x	y	group	clickSelects
48156.1	6.5	2911	48150-48163
48156.6	7	2912	48150-48164
48157	7.40000000000146	2912	48150-48164
48157.4	7	2912	48150-48164
48157	6.59999999999855	2912	48150-48164
48156.6	7	2912	48150-48164
48157.1	7.5	2913	48150-48165
48157.5	7.90000000000146	2913	48150-48165
48157.9	7.5	2913	48150-48165
48157.5	7.09999999999855	2913	48150-48165
48157.1	7.5	2913	48150-48165
48157.6	8	2914	48150-48166
48158	8.40000000000146	2914	48150-48166
48158.4	8	2914	48150-48166
48158	7.59999999999855	2914	48150-48166
48157.6	8	2914	48150-48166
48158.1	8.5	2915	48150-48167
48158.5	8.90000000000146	2915	48150-48167
48158.9	8.5	2915	48150-48167
48158.5	8.09999999999855	2915	48150-48167
48158.1	8.5	2915	48150-48167
48158.6	9	2916	48150-48168
48159	9.40000000000146	2916	48150-48168
48159.4	9	2916	48150-48168
48159	8.59999999999855	2916	48150-48168
48158.6	9	2916	48150-48168
48159.1	9.5	2917	48150-48169
48159.5	9.90000000000146	2917	48150-48169
48159.9	9.5	2917	48150-48169
48159.5	9.09999999999854	2917	48150-48169
48159.1	9.5	2917	48150-48169
48159.6	10	2918	48150-48170
48160	10.4000000000015	2918	48150-48170
48160.4	10	2918	48150-48170
48160	9.59999999999854	2918	48150-48170
48159.6	10	2918	48150-48170
48160.1	10.5	2919	48150-48171
48160.5	10.9000000000015	2919	48150-48171
48160.9	10.5	2919	48150-48171
48160.5	10.0999999999985	2919	48150-48171
48160.1	10.5	2919	48150-48171
48160.6	11	2920	48150-48172
48161	11.4000000000015	2920	48150-48172
48161.4	11	2920	48150-48172
48161	10.5999999999985	2920	48150-48172
48160.6	11	2920	48150-48172
48161.1	11.5	2921	48150-48173
48161.5	11.9000000000015	2921	48150-48173
48161.9	11.5	2921	48150-48173
48161.5	11.0999999999985	2921	48150-48173
48161.1	11.5	2921	48150-48173
48161.6	12	2922	48150-48174
48162	12.4000000000015	2922	48150-48174
48162.4	12	2922	48150-48174
48162	11.5999999999985	2922	48150-48174
48161.6	12	2922	48150-48174
48162.1	12.5	2923	48150-48175
48162.5	12.9000000000015	2923	48150-48175
48162.9	12.5	2923	48150-48175
48162.5	12.0999999999985	2923	48150-48175
48162.1	12.5	2923	48150-48175
48162.6	13	2924	48150-48176
48163	13.4000000000015	2924	48150-48176
48163.4	13	2924	48150-48176
48163	12.5999999999985	2924	48150-48176
48162.6	13	2924	48150-48176
48163.1	13.5	2925	48150-48177
48163.5	13.9000000000015	2925	48150-48177
48163.9	13.5	2925	48150-48177
48163.5	13.0999999999985	2925	48150-48177
48163.1	13.5	2925	48150-48177
48163.6	14	2926	48150-48178
48164	14.4000000000015	2926	48150-48178
48164.4	14	2926	48150-48178
48164	13.5999999999985	2926	48150-48178
48163.6	14	2926	48150-48178
48164.1	14.5	2927	48150-48179
48164.5	14.9000000000015	2927	48150-48179
48164.9	14.5	2927	48150-48179
48164.5	14.0999999999985	2927	48150-48179
48164.1	14.5	2927	48150-48179
48164.6	15	2928	48150-48180
48165	15.4000000000015	2928	48150-48180
48165.4	15	2928	48150-48180
48165	14.5999999999985	2928	48150-48180
48164.6	15	2928	48150-48180
48165.1	15.5	2929	48150-48181
48165.5	15.9000000000015	2929	48150-48181
48165.9	15.5	2929	48150-48181
48165.5	15.0999999999985	2929	48150-48181
48165.1	15.5	2929	48150-48181
48165.6	16	2930	48150-48182
48166	16.4000000000015	2930	48150-48182
48166.4	16	2930	48150-48182
48166	15.5999999999985	2930	48150-48182
48165.6	16	2930	48150-48182
48166.1	16.5	2931	48150-48183
48166.5	16.9000000000015	2931	48150-48183
48166.9	16.5	2931	48150-48183
48166.5	16.0999999999985	2931	48150-48183
48166.1	16.5	2931	48150-48183
48166.6	17	2932	48150-48184
48167	17.4000000000015	2932	48150-48184
48167.4	17	2932	48150-48184
48167	16.5999999999985	2932	48150-48184
48166.6	17	2932	48150-48184
48167.1	17.5	2933	48150-48185
48167.5	17.9000000000015	2933	48150-48185
48167.9	17.5	2933	48150-48185
48167.5	17.0999999999985	2933	48150-48185
48167.1	17.5	2933	48150-48185
48167.6	18	2934	48150-48186
48168	18.4000000000015	2934	48150-48186
48168.4	18	2934	48150-48186
48168	17.5999999999985	2934	48150-48186
48167.6	18	2934	48150-48186
48168.1	18.5	2935	48150-48187
48168.5	18.9000000000015	2935	48150-48187
48168.9	18.5	2935	48150-48187
48168.5	18.0999999999985	2935	48150-48187
48168.1	18.5	2935	48150-48187
48168.6	19	2936	48150-48188
48169	19.4000000000015	2936	48150-48188
48169.4	19	2936	48150-48188
48169	18.5999999999985	2936	48150-48188
48168.6	19	2936	48150-48188
48169.1	19.5	2937	48150-48189
48169.5	19.9000000000015	2937	48150-48189
48169.9	19.5	2937	48150-48189
48169.5	19.0999999999985	2937	48150-48189
48169.1	19.5	2937	48150-48189
48169.6	20	2938	48150-48190
48170	20.4000000000015	2938	48150-48190
48170.4	20	2938	48150-48190
48170	19.5999999999985	2938	48150-48190
48169.6	20	2938	48150-48190
48170.1	20.5	2939	48150-48191
48170.5	20.9000000000015	2939	48150-48191
48170.9	20.5	2939	48150-48191
48170.5	20.0999999999985	2939	48150-48191
48170.1	20.5	2939	48150-48191
48170.6	21	2940	48150-48192
48171	21.4000000000015	2940	48150-48192
48171.4	21	2940	48150-48192
48171	20.5999999999985	2940	48150-48192
48170.6	21	2940	48150-48192
48171.1	21.5	2941	48150-48193
48171.5	21.9000000000015	2941	48150-48193
48171.9	21.5	2941	48150-48193
48171.5	21.0999999999985	2941	48150-48193
48171.1	21.5	2941	48150-48193
48171.6	22	2942	48150-48194
48172	22.4000000000015	2942	48150-48194
48172.4	22	2942	48150-48194
48172	21.5999999999985	2942	48150-48194
48171.6	22	2942	48150-48194
48172.1	22.5	2943	48150-48195
48172.5	22.9000000000015	2943	48150-48195
48172.9	22.5	2943	48150-48195
48172.5	22.0999999999985	2943	48150-48195
48172.1	22.5	2943	48150-48195
48172.6	23	2944	48150-48196
48173	23.4000000000015	2944	48150-48196
48173.4	23	2944	48150-48196
48173	22.5999999999985	2944	48150-48196
48172.6	23	2944	48150-48196
48173.1	23.5	2945	48150-48197
48173.5	23.9000000000015	2945	48150-48197
48173.9	23.5	2945	48150-48197
48173.5	23.0999999999985	2945	48150-48197
48173.1	23.5	2945	48150-48197
48173.6	24	2946	48150-48198
48174	24.4000000000015	2946	48150-48198
48174.4	24	2946	48150-48198
48174	23.5999999999985	2946	48150-48198
48173.6	24	2946	48150-48198
48174.1	24.5	2947	48150-48199
48174.5	24.9000000000015	2947	48150-48199
48174.9	24.5	2947	48150-48199
48174.5	24.0999999999985	2947	48150-48199
48174.1	24.5	2947	48150-48199
48150.6	0	2948	48151-48151
48151	0.400000000001455	2948	48151-48151
48151.4	0	2948	48151-48151
48151	-0.400000000001455	2948	48151-48151
48150.6	0	2948	48151-48151
48151.1	0.5	2949	48151-48152
48151.5	0.900000000001455	2949	48151-48152
48151.9	0.5	2949	48151-48152
48151.5	0.0999999999985448	2949	48151-48152
48151.1	0.5	2949	48151-48152
48151.6	1	2950	48151-48153
48152	1.40000000000146	2950	48151-48153
48152.4	1	2950	48151-48153
48152	0.599999999998545	2950	48151-48153
48151.6	1	2950	48151-48153
48152.1	1.5	2951	48151-48154
48152.5	1.90000000000146	2951	48151-48154
48152.9	1.5	2951	48151-48154
48152.5	1.09999999999854	2951	48151-48154
48152.1	1.5	2951	48151-48154
48152.6	2	2952	48151-48155
48153	2.40000000000146	2952	48151-48155
48153.4	2	2952	48151-48155
48153	1.59999999999854	2952	48151-48155
48152.6	2	2952	48151-48155
48153.1	2.5	2953	48151-48156
48153.5	2.90000000000146	2953	48151-48156
48153.9	2.5	2953	48151-48156
48153.5	2.09999999999854	2953	48151-48156
48153.1	2.5	2953	48151-48156
48153.6	3	2954	48151-48157
48154	3.40000000000146	2954	48151-48157
48154.4	3	2954	48151-48157
48154	2.59999999999855	2954	48151-48157
48153.6	3	2954	48151-48157
48154.1	3.5	2955	48151-48158
48154.5	3.90000000000146	2955	48151-48158
48154.9	3.5	2955	48151-48158
48154.5	3.09999999999855	2955	48151-48158
48154.1	3.5	2955	48151-48158
48154.6	4	2956	48151-48159
48155	4.40000000000146	2956	48151-48159
48155.4	4	2956	48151-48159
48155	3.59999999999855	2956	48151-48159
48154.6	4	2956	48151-48159
48155.1	4.5	2957	48151-48160
48155.5	4.90000000000146	2957	48151-48160
48155.9	4.5	2957	48151-48160
48155.5	4.09999999999855	2957	48151-48160
48155.1	4.5	2957	48151-48160
48155.6	5	2958	48151-48161
48156	5.40000000000146	2958	48151-48161
48156.4	5	2958	48151-48161
48156	4.59999999999855	2958	48151-48161
48155.6	5	2958	48151-48161
48156.1	5.5	2959	48151-48162
48156.5	5.90000000000146	2959	48151-48162
48156.9	5.5	2959	48151-48162
48156.5	5.09999999999855	2959	48151-48162
48156.1	5.5	2959	48151-48162
48156.6	6	2960	48151-48163
48157	6.40000000000146	2960	48151-48163
48157.4	6	2960	48151-48163
48157	5.59999999999855	2960	48151-48163
48156.6	6	2960	48151-48163
48157.1	6.5	2961	48151-48164
48157.5	6.90000000000146	2961	48151-48164
48157.9	6.5	2961	48151-48164
48157.5	6.09999999999855	2961	48151-48164
48157.1	6.5	2961	48151-48164
48157.6	7	2962	48151-48165
48158	7.40000000000146	2962	48151-48165
48158.4	7	2962	48151-48165
48158	6.59999999999855	2962	48151-48165
48157.6	7	2962	48151-48165
48158.1	7.5	2963	48151-48166
48158.5	7.90000000000146	2963	48151-48166
48158.9	7.5	2963	48151-48166
48158.5	7.09999999999855	2963	48151-48166
48158.1	7.5	2963	48151-48166
48158.6	8	2964	48151-48167
48159	8.40000000000146	2964	48151-48167
48159.4	8	2964	48151-48167
48159	7.59999999999855	2964	48151-48167
48158.6	8	2964	48151-48167
48159.1	8.5	2965	48151-48168
48159.5	8.90000000000146	2965	48151-48168
48159.9	8.5	2965	48151-48168
48159.5	8.09999999999855	2965	48151-48168
48159.1	8.5	2965	48151-48168
48159.6	9	2966	48151-48169
48160	9.40000000000146	2966	48151-48169
48160.4	9	2966	48151-48169
48160	8.59999999999855	2966	48151-48169
48159.6	9	2966	48151-48169
48160.1	9.5	2967	48151-48170
48160.5	9.90000000000146	2967	48151-48170
48160.9	9.5	2967	48151-48170
48160.5	9.09999999999854	2967	48151-48170
48160.1	9.5	2967	48151-48170
48160.6	10	2968	48151-48171
48161	10.4000000000015	2968	48151-48171
48161.4	10	2968	48151-48171
48161	9.59999999999854	2968	48151-48171
48160.6	10	2968	48151-48171
48161.1	10.5	2969	48151-48172
48161.5	10.9000000000015	2969	48151-48172
48161.9	10.5	2969	48151-48172
48161.5	10.0999999999985	2969	48151-48172
48161.1	10.5	2969	48151-48172
48161.6	11	2970	48151-48173
48162	11.4000000000015	2970	48151-48173
48162.4	11	2970	48151-48173
48162	10.5999999999985	2970	48151-48173
48161.6	11	2970	48151-48173
48162.1	11.5	2971	48151-48174
48162.5	11.9000000000015	2971	48151-48174
48162.9	11.5	2971	48151-48174
48162.5	11.0999999999985	2971	48151-48174
48162.1	11.5	2971	48151-48174
48162.6	12	2972	48151-48175
48163	12.4000000000015	2972	48151-48175
48163.4	12	2972	48151-48175
48163	11.5999999999985	2972	48151-48175
48162.6	12	2972	48151-48175
48163.1	12.5	2973	48151-48176
48163.5	12.9000000000015	2973	48151-48176
48163.9	12.5	2973	48151-48176
48163.5	12.0999999999985	2973	48151-48176
48163.1	12.5	2973	48151-48176
48163.6	13	2974	48151-48177
48164	13.4000000000015	2974	48151-48177
48164.4	13	2974	48151-48177
48164	12.5999999999985	2974	48151-48177
48163.6	13	2974	48151-48177
48164.1	13.5	2975	48151-48178
48164.5	13.9000000000015	2975	48151-48178
48164.9	13.5	2975	48151-48178
48164.5	13.0999999999985	2975	48151-48178
48164.1	13.5	2975	48151-48178
48164.6	14	2976	48151-48179
48165	14.4000000000015	2976	48151-48179
48165.4	14	2976	48151-48179
48165	13.5999999999985	2976	48151-48179
48164.6	14	2976	48151-48179
48165.1	14.5	2977	48151-48180
48165.5	14.9000000000015	2977	48151-48180
48165.9	14.5	2977	48151-48180
48165.5	14.0999999999985	2977	48151-48180
48165.1	14.5	2977	48151-48180
48165.6	15	2978	48151-48181
48166	15.4000000000015	2978	48151-48181
48166.4	15	2978	48151-48181
48166	14.5999999999985	2978	48151-48181
48165.6	15	2978	48151-48181
48166.1	15.5	2979	48151-48182
48166.5	15.9000000000015	2979	48151-48182
48166.9	15.5	2979	48151-48182
48166.5	15.0999999999985	2979	48151-48182
48166.1	15.5	2979	48151-48182
48166.6	16	2980	48151-48183
48167	16.4000000000015	2980	48151-48183
48167.4	16	2980	48151-48183
48167	15.5999999999985	2980	48151-48183
48166.6	16	2980	48151-48183
48167.1	16.5	2981	48151-48184
48167.5	16.9000000000015	2981	48151-48184
48167.9	16.5	2981	48151-48184
48167.5	16.0999999999985	2981	48151-48184
48167.1	16.5	2981	48151-48184
48167.6	17	2982	48151-48185
48168	17.4000000000015	2982	48151-48185
48168.4	17	2982	48151-48185
48168	16.5999999999985	2982	48151-48185
48167.6	17	2982	48151-48185
48168.1	17.5	2983	48151-48186
48168.5	17.9000000000015	2983	48151-48186
48168.9	17.5	2983	48151-48186
48168.5	17.0999999999985	2983	48151-48186
48168.1	17.5	2983	48151-48186
48168.6	18	2984	48151-48187
48169	18.4000000000015	2984	48151-48187
48169.4	18	2984	48151-48187
48169	17.5999999999985	2984	48151-48187
48168.6	18	2984	48151-48187
48169.1	18.5	2985	48151-48188
48169.5	18.9000000000015	2985	48151-48188
48169.9	18.5	2985	48151-48188
48169.5	18.0999999999985	2985	48151-48188
48169.1	18.5	2985	48151-48188
48169.6	19	2986	48151-48189
48170	19.4000000000015	2986	48151-48189
48170.4	19	2986	48151-48189
48170	18.5999999999985	2986	48151-48189
48169.6	19	2986	48151-48189
48170.1	19.5	2987	48151-48190
48170.5	19.9000000000015	2987	48151-48190
48170.9	19.5	2987	48151-48190
48170.5	19.0999999999985	2987	48151-48190
48170.1	19.5	2987	48151-48190
48170.6	20	2988	48151-48191
48171	20.4000000000015	2988	48151-48191
48171.4	20	2988	48151-48191
48171	19.5999999999985	2988	48151-48191
48170.6	20	2988	48151-48191
48171.1	20.5	2989	48151-48192
48171.5	20.9000000000015	2989	48151-48192
48171.9	20.5	2989	48151-48192
48171.5	20.0999999999985	2989	48151-48192
48171.1	20.5	2989	48151-48192
48171.6	21	2990	48151-48193
48172	21.4000000000015	2990	48151-48193
48172.4	21	2990	48151-48193
48172	20.5999999999985	2990	48151-48193
48171.6	21	2990	48151-48193
48172.1	21.5	2991	48151-48194
48172.5	21.9000000000015	2991	48151-48194
48172.9	21.5	2991	48151-48194
48172.5	21.0999999999985	2991	48151-48194
48172.1	21.5	2991	48151-48194
48172.6	22	2992	48151-48195
48173	22.4000000000015	2992	48151-48195
48173.4	22	2992	48151-48195
48173	21.5999999999985	2992	48151-48195
48172.6	22	2992	48151-48195
48173.1	22.5	2993	48151-48196
48173.5	22.9000000000015	2993	48151-48196
48173.9	22.5	2993	48151-48196
48173.5	22.0999999999985	2993	48151-48196
48173.1	22.5	2993	48151-48196
48173.6	23	2994	48151-48197
48174	23.4000000000015	2994	48151-48197
48174.4	23	2994	48151-48197
48174	22.5999999999985	2994	48151-48197
48173.6	23	2994	48151-48197
48174.1	23.5	2995	48151-48198
48174.5	23.9000000000015	2995	48151-48198
48174.9	23.5	2995	48151-48198
48174.5	23.0999999999985	2995	48151-48198
48174.1	23.5	2995	48151-48198
48174.6	24	2996	48151-48199
48175	24.4000000000015	2996	48151-48199
48175.4	24	2996	48151-48199
48175	23.5999999999985	2996	48151-48199
48174.6	24	2996	48151-48199
48151.6	0	2997	48152-48152
48152	0.400000000001455	2997	48152-48152
48152.4	0	2997	48152-48152
48152	-0.400000000001455	2997	48152-48152
48151.6	0	2997	48152-48152
48152.1	0.5	2998	48152-48153
48152.5	0.900000000001455	2998	48152-48153
48152.9	0.5	2998	48152-48153
48152.5	0.0999999999985448	2998	48152-48153
48152.1	0.5	2998	48152-48153
48152.6	1	2999	48152-48154
48153	1.40000000000146	2999	48152-48154
48153.4	1	2999	48152-48154
48153	0.599999999998545	2999	48152-48154
48152.6	1	2999	48152-48154
48153.1	1.5	3000	48152-48155
48153.5	1.90000000000146	3000	48152-48155
48153.9	1.5	3000	48152-48155
48153.5	1.09999999999854	3000	48152-48155
48153.1	1.5	3000	48152-48155
48153.6	2	3001	48152-48156
48154	2.40000000000146	3001	48152-48156
48154.4	2	3001	48152-48156
48154	1.59999999999854	3001	48152-48156
48153.6	2	3001	48152-48156
48154.1	2.5	3002	48152-48157
48154.5	2.90000000000146	3002	48152-48157
48154.9	2.5	3002	48152-48157
48154.5	2.09999999999854	3002	48152-48157
48154.1	2.5	3002	48152-48157
48154.6	3	3003	48152-48158
48155	3.40000000000146	3003	48152-48158
48155.4	3	3003	48152-48158
48155	2.59999999999855	3003	48152-48158
48154.6	3	3003	48152-48158
48155.1	3.5	3004	48152-48159
48155.5	3.90000000000146	3004	48152-48159
48155.9	3.5	3004	48152-48159
48155.5	3.09999999999855	3004	48152-48159
48155.1	3.5	3004	48152-48159
48155.6	4	3005	48152-48160
48156	4.40000000000146	3005	48152-48160
48156.4	4	3005	48152-48160
48156	3.59999999999855	3005	48152-48160
48155.6	4	3005	48152-48160
48156.1	4.5	3006	48152-48161
48156.5	4.90000000000146	3006	48152-48161
48156.9	4.5	3006	48152-48161
48156.5	4.09999999999855	3006	48152-48161
48156.1	4.5	3006	48152-48161
48156.6	5	3007	48152-48162
48157	5.40000000000146	3007	48152-48162
48157.4	5	3007	48152-48162
48157	4.59999999999855	3007	48152-48162
48156.6	5	3007	48152-48162
48157.1	5.5	3008	48152-48163
48157.5	5.90000000000146	3008	48152-48163
48157.9	5.5	3008	48152-48163
48157.5	5.09999999999855	3008	48152-48163
48157.1	5.5	3008	48152-48163
48157.6	6	3009	48152-48164
48158	6.40000000000146	3009	48152-48164
48158.4	6	3009	48152-48164
48158	5.59999999999855	3009	48152-48164
48157.6	6	3009	48152-48164
48158.1	6.5	3010	48152-48165
48158.5	6.90000000000146	3010	48152-48165
48158.9	6.5	3010	48152-48165
48158.5	6.09999999999855	3010	48152-48165
48158.1	6.5	3010	48152-48165
48158.6	7	3011	48152-48166
48159	7.40000000000146	3011	48152-48166
48159.4	7	3011	48152-48166
48159	6.59999999999855	3011	48152-48166
48158.6	7	3011	48152-48166
48159.1	7.5	3012	48152-48167
48159.5	7.90000000000146	3012	48152-48167
48159.9	7.5	3012	48152-48167
48159.5	7.09999999999855	3012	48152-48167
48159.1	7.5	3012	48152-48167
48159.6	8	3013	48152-48168
48160	8.40000000000146	3013	48152-48168
48160.4	8	3013	48152-48168
48160	7.59999999999855	3013	48152-48168
48159.6	8	3013	48152-48168
48160.1	8.5	3014	48152-48169
48160.5	8.90000000000146	3014	48152-48169
48160.9	8.5	3014	48152-48169
48160.5	8.09999999999855	3014	48152-48169
48160.1	8.5	3014	48152-48169
48160.6	9	3015	48152-48170
48161	9.40000000000146	3015	48152-48170
48161.4	9	3015	48152-48170
48161	8.59999999999855	3015	48152-48170
48160.6	9	3015	48152-48170
48161.1	9.5	3016	48152-48171
48161.5	9.90000000000146	3016	48152-48171
48161.9	9.5	3016	48152-48171
48161.5	9.09999999999854	3016	48152-48171
48161.1	9.5	3016	48152-48171
48161.6	10	3017	48152-48172
48162	10.4000000000015	3017	48152-48172
48162.4	10	3017	48152-48172
48162	9.59999999999854	3017	48152-48172
48161.6	10	3017	48152-48172
48162.1	10.5	3018	48152-48173
48162.5	10.9000000000015	3018	48152-48173
48162.9	10.5	3018	48152-48173
48162.5	10.0999999999985	3018	48152-48173
48162.1	10.5	3018	48152-48173
48162.6	11	3019	48152-48174
48163	11.4000000000015	3019	48152-48174
48163.4	11	3019	48152-48174
48163	10.5999999999985	3019	48152-48174
48162.6	11	3019	48152-48174
48163.1	11.5	3020	48152-48175
48163.5	11.9000000000015	3020	48152-48175
48163.9	11.5	3020	48152-48175
48163.5	11.0999999999985	3020	48152-48175
48163.1	11.5	3020	48152-48175
48163.6	12	3021	48152-48176
48164	12.4000000000015	3021	48152-48176
48164.4	12	3021	48152-48176
48164	11.5999999999985	3021	48152-48176
48163.6	12	3021	48152-48176
48164.1	12.5	3022	48152-48177
48164.5	12.9000000000015	3022	48152-48177
48164.9	12.5	3022	48152-48177
48164.5	12.0999999999985	3022	48152-48177
48164.1	12.5	3022	48152-48177
48164.6	13	3023	48152-48178
48165	13.4000000000015	3023	48152-48178
48165.4	13	3023	48152-48178
48165	12.5999999999985	3023	48152-48178
48164.6	13	3023	48152-48178
48165.1	13.5	3024	48152-48179
48165.5	13.9000000000015	3024	48152-48179
48165.9	13.5	3024	48152-48179
48165.5	13.0999999999985	3024	48152-48179
48165.1	13.5	3024	48152-48179
48165.6	14	3025	48152-48180
48166	14.4000000000015	3025	48152-48180
48166.4	14	3025	48152-48180
48166	13.5999999999985	3025	48152-48180
48165.6	14	3025	48152-48180
48166.1	14.5	3026	48152-48181
48166.5	14.9000000000015	3026	48152-48181
48166.9	14.5	3026	48152-48181
48166.5	14.0999999999985	3026	48152-48181
48166.1	14.5	3026	48152-48181
48166.6	15	3027	48152-48182
48167	15.4000000000015	3027	48152-48182
48167.4	15	3027	48152-48182
48167	14.5999999999985	3027	48152-48182
48166.6	15	3027	48152-48182
48167.1	15.5	3028	48152-48183
48167.5	15.9000000000015	3028	48152-48183
48167.9	15.5	3028	48152-48183
48167.5	15.0999999999985	3028	48152-48183
48167.1	15.5	3028	48152-48183
48167.6	16	3029	48152-48184
48168	16.4000000000015	3029	48152-48184
48168.4	16	3029	48152-48184
48168	15.5999999999985	3029	48152-48184
48167.6	16	3029	48152-48184
48168.1	16.5	3030	48152-48185
48168.5	16.9000000000015	3030	48152-48185
48168.9	16.5	3030	48152-48185
48168.5	16.0999999999985	3030	48152-48185
48168.1	16.5	3030	48152-48185
48168.6	17	3031	48152-48186
48169	17.4000000000015	3031	48152-48186
48169.4	17	3031	48152-48186
48169	16.5999999999985	3031	48152-48186
48168.6	17	3031	48152-48186
48169.1	17.5	3032	48152-48187
48169.5	17.9000000000015	3032	48152-48187
48169.9	17.5	3032	48152-48187
48169.5	17.0999999999985	3032	48152-48187
48169.1	17.5	3032	48152-48187
48169.6	18	3033	48152-48188
48170	18.4000000000015	3033	48152-48188
48170.4	18	3033	48152-48188
48170	17.5999999999985	3033	48152-48188
48169.6	18	3033	48152-48188
48170.1	18.5	3034	48152-48189
48170.5	18.9000000000015	3034	48152-48189
48170.9	18.5	3034	48152-48189
48170.5	18.0999999999985	3034	48152-48189
48170.1	18.5	3034	48152-48189
48170.6	19	3035	48152-48190
48171	19.4000000000015	3035	48152-48190
48171.4	19	3035	48152-48190
48171	18.5999999999985	3035	48152-48190
48170.6	19	3035	48152-48190
48171.1	19.5	3036	48152-48191
48171.5	19.9000000000015	3036	48152-48191
48171.9	19.5	3036	48152-48191
48171.5	19.0999999999985	3036	48152-48191
48171.1	19.5	3036	48152-48191
48171.6	20	3037	48152-48192
48172	20.4000000000015	3037	48152-48192
48172.4	20	3037	48152-48192
48172	19.5999999999985	3037	48152-48192
48171.6	20	3037	48152-48192
48172.1	20.5	3038	48152-48193
48172.5	20.9000000000015	3038	48152-48193
48172.9	20.5	3038	48152-48193
48172.5	20.0999999999985	3038	48152-48193
48172.1	20.5	3038	48152-48193
48172.6	21	3039	48152-48194
48173	21.4000000000015	3039	48152-48194
48173.4	21	3039	48152-48194
48173	20.5999999999985	3039	48152-48194
48172.6	21	3039	48152-48194
48173.1	21.5	3040	48152-48195
48173.5	21.9000000000015	3040	48152-48195
48173.9	21.5	3040	48152-48195
48173.5	21.0999999999985	3040	48152-48195
48173.1	21.5	3040	48152-48195
48173.6	22	3041	48152-48196
48174	22.4000000000015	3041	48152-48196
48174.4	22	3041	48152-48196
48174	21.5999999999985	3041	48152-48196
48173.6	22	3041	48152-48196
48174.1	22.5	3042	48152-48197
48174.5	22.9000000000015	3042	48152-48197
48174.9	22.5	3042	48152-48197
48174.5	22.0999999999985	3042	48152-48197
48174.1	22.5	3042	48152-48197
48174.6	23	3043	48152-48198
48175	23.4000000000015	3043	48152-48198
48175.4	23	3043	48152-48198
48175	22.5999999999985	3043	48152-48198
48174.6	23	3043	48152-48198
48175.1	23.5	3044	48152-48199
48175.5	23.9000000000015	3044	48152-48199
48175.9	23.5	3044	48152-48199
48175.5	23.0999999999985	3044	48152-48199
48175.1	23.5	3044	48152-48199
48152.6	0	3045	48153-48153
48153	0.400000000001455	3045	48153-48153
48153.4	0	3045	48153-48153
48153	-0.400000000001455	3045	48153-48153
48152.6	0	3045	48153-48153
48153.1	0.5	3046	48153-48154
48153.5	0.900000000001455	3046	48153-48154
48153.9	0.5	3046	48153-48154
48153.5	0.0999999999985448	3046	48153-48154
48153.1	0.5	3046	48153-48154
48153.6	1	3047	48153-48155
48154	1.40000000000146	3047	48153-48155
48154.4	1	3047	48153-48155
48154	0.599999999998545	3047	48153-48155
48153.6	1	3047	48153-48155
48154.1	1.5	3048	48153-48156
48154.5	1.90000000000146	3048	48153-48156
48154.9	1.5	3048	48153-48156
48154.5	1.09999999999854	3048	48153-48156
48154.1	1.5	3048	48153-48156
48154.6	2	3049	48153-48157
48155	2.40000000000146	3049	48153-48157
48155.4	2	3049	48153-48157
48155	1.59999999999854	3049	48153-48157
48154.6	2	3049	48153-48157
48155.1	2.5	3050	48153-48158
48155.5	2.90000000000146	3050	48153-48158
48155.9	2.5	3050	48153-48158
48155.5	2.09999999999854	3050	48153-48158
48155.1	2.5	3050	48153-48158
48155.6	3	3051	48153-48159
48156	3.40000000000146	3051	48153-48159
48156.4	3	3051	48153-48159
48156	2.59999999999855	3051	48153-48159
48155.6	3	3051	48153-48159
48156.1	3.5	3052	48153-48160
48156.5	3.90000000000146	3052	48153-48160
48156.9	3.5	3052	48153-48160
48156.5	3.09999999999855	3052	48153-48160
48156.1	3.5	3052	48153-48160
48156.6	4	3053	48153-48161
48157	4.40000000000146	3053	48153-48161
48157.4	4	3053	48153-48161
48157	3.59999999999855	3053	48153-48161
48156.6	4	3053	48153-48161
48157.1	4.5	3054	48153-48162
48157.5	4.90000000000146	3054	48153-48162
48157.9	4.5	3054	48153-48162
48157.5	4.09999999999855	3054	48153-48162
48157.1	4.5	3054	48153-48162
48157.6	5	3055	48153-48163
48158	5.40000000000146	3055	48153-48163
48158.4	5	3055	48153-48163
48158	4.59999999999855	3055	48153-48163
48157.6	5	3055	48153-48163
48158.1	5.5	3056	48153-48164
48158.5	5.90000000000146	3056	48153-48164
48158.9	5.5	3056	48153-48164
48158.5	5.09999999999855	3056	48153-48164
48158.1	5.5	3056	48153-48164
48158.6	6	3057	48153-48165
48159	6.40000000000146	3057	48153-48165
48159.4	6	3057	48153-48165
48159	5.59999999999855	3057	48153-48165
48158.6	6	3057	48153-48165
48159.1	6.5	3058	48153-48166
48159.5	6.90000000000146	3058	48153-48166
48159.9	6.5	3058	48153-48166
48159.5	6.09999999999855	3058	48153-48166
48159.1	6.5	3058	48153-48166
48159.6	7	3059	48153-48167
48160	7.40000000000146	3059	48153-48167
48160.4	7	3059	48153-48167
48160	6.59999999999855	3059	48153-48167
48159.6	7	3059	48153-48167
48160.1	7.5	3060	48153-48168
48160.5	7.90000000000146	3060	48153-48168
48160.9	7.5	3060	48153-48168
48160.5	7.09999999999855	3060	48153-48168
48160.1	7.5	3060	48153-48168
48160.6	8	3061	48153-48169
48161	8.40000000000146	3061	48153-48169
48161.4	8	3061	48153-48169
48161	7.59999999999855	3061	48153-48169
48160.6	8	3061	48153-48169
48161.1	8.5	3062	48153-48170
