colour	fill	x	y	group
#C8C8C8	#EAD1CE	48109	9.40000000000146	417
#C8C8C8	#EAD1CE	48109.4	9	417
#C8C8C8	#EAD1CE	48109	8.59999999999855	417
#C8C8C8	#EAD1CE	48108.6	9	417
#D6D6D6	#EFDCDA	48109.1	9.5	418
#D6D6D6	#EFDCDA	48109.5	9.90000000000146	418
#D6D6D6	#EFDCDA	48109.9	9.5	418
#D6D6D6	#EFDCDA	48109.5	9.09999999999854	418
#D6D6D6	#EFDCDA	48109.1	9.5	418
#B5B5B5	#E8CCC8	48109.6	10	419
#B5B5B5	#E8CCC8	48110	10.4000000000015	419
#B5B5B5	#E8CCC8	48110.4	10	419
#B5B5B5	#E8CCC8	48110	9.59999999999854	419
#B5B5B5	#E8CCC8	48109.6	10	419
#CDCDCD	#ECD5D2	48110.1	10.5	420
#CDCDCD	#ECD5D2	48110.5	10.9000000000015	420
#CDCDCD	#ECD5D2	48110.9	10.5	420
#CDCDCD	#ECD5D2	48110.5	10.0999999999985	420
#CDCDCD	#ECD5D2	48110.1	10.5	420
#CFCFCF	#EBD4D1	48110.6	11	421
#CFCFCF	#EBD4D1	48111	11.4000000000015	421
#CFCFCF	#EBD4D1	48111.4	11	421
#CFCFCF	#EBD4D1	48111	10.5999999999985	421
#CFCFCF	#EBD4D1	48110.6	11	421
#ECECEC	#F3E4E2	48111.1	11.5	422
#ECECEC	#F3E4E2	48111.5	11.9000000000015	422
#ECECEC	#F3E4E2	48111.9	11.5	422
#ECECEC	#F3E4E2	48111.5	11.0999999999985	422
#ECECEC	#F3E4E2	48111.1	11.5	422
#D0D0D0	#E8CCC9	48111.6	12	423
#D0D0D0	#E8CCC9	48112	12.4000000000015	423
#D0D0D0	#E8CCC9	48112.4	12	423
#D0D0D0	#E8CCC9	48112	11.5999999999985	423
#D0D0D0	#E8CCC9	48111.6	12	423
#B5B5B5	#E1BFBB	48112.1	12.5	424
#B5B5B5	#E1BFBB	48112.5	12.9000000000015	424
#B5B5B5	#E1BFBB	48112.9	12.5	424
#B5B5B5	#E1BFBB	48112.5	12.0999999999985	424
#B5B5B5	#E1BFBB	48112.1	12.5	424
#D8D8D8	#EAD1CD	48112.6	13	425
#D8D8D8	#EAD1CD	48113	13.4000000000015	425
#D8D8D8	#EAD1CD	48113.4	13	425
#D8D8D8	#EAD1CD	48113	12.5999999999985	425
#D8D8D8	#EAD1CD	48112.6	13	425
#E2E2E2	#EBD3D0	48113.1	13.5	426
#E2E2E2	#EBD3D0	48113.5	13.9000000000015	426
#E2E2E2	#EBD3D0	48113.9	13.5	426
#E2E2E2	#EBD3D0	48113.5	13.0999999999985	426
#E2E2E2	#EBD3D0	48113.1	13.5	426
#DCDCDC	#EBD3CF	48113.6	14	427
#DCDCDC	#EBD3CF	48114	14.4000000000015	427
#DCDCDC	#EBD3CF	48114.4	14	427
#DCDCDC	#EBD3CF	48114	13.5999999999985	427
#DCDCDC	#EBD3CF	48113.6	14	427
#D2D2D2	#E6C9C5	48114.1	14.5	428
#D2D2D2	#E6C9C5	48114.5	14.9000000000015	428
#D2D2D2	#E6C9C5	48114.9	14.5	428
#D2D2D2	#E6C9C5	48114.5	14.0999999999985	428
#D2D2D2	#E6C9C5	48114.1	14.5	428
#E9E9E9	#F0DEDC	48114.6	15	429
#E9E9E9	#F0DEDC	48115	15.4000000000015	429
#E9E9E9	#F0DEDC	48115.4	15	429
#E9E9E9	#F0DEDC	48115	14.5999999999985	429
#E9E9E9	#F0DEDC	48114.6	15	429
#D4D4D4	#E4C4C0	48115.1	15.5	430
#D4D4D4	#E4C4C0	48115.5	15.9000000000015	430
#D4D4D4	#E4C4C0	48115.9	15.5	430
#D4D4D4	#E4C4C0	48115.5	15.0999999999985	430
#D4D4D4	#E4C4C0	48115.1	15.5	430
#E7E7E7	#EDD8D5	48115.6	16	431
#E7E7E7	#EDD8D5	48116	16.4000000000015	431
#E7E7E7	#EDD8D5	48116.4	16	431
#E7E7E7	#EDD8D5	48116	15.5999999999985	431
#E7E7E7	#EDD8D5	48115.6	16	431
#D5D5D5	#E3C2BD	48116.1	16.5	432
#D5D5D5	#E3C2BD	48116.5	16.9000000000015	432
#D5D5D5	#E3C2BD	48116.9	16.5	432
#D5D5D5	#E3C2BD	48116.5	16.0999999999985	432
#D5D5D5	#E3C2BD	48116.1	16.5	432
#BDBDBD	#DDB6B1	48116.6	17	433
#BDBDBD	#DDB6B1	48117	17.4000000000015	433
#BDBDBD	#DDB6B1	48117.4	17	433
#BDBDBD	#DDB6B1	48117	16.5999999999985	433
#BDBDBD	#DDB6B1	48116.6	17	433
#C7C8C8	#DCB5B0	48117.1	17.5	434
#C7C8C8	#DCB5B0	48117.5	17.9000000000015	434
#C7C8C8	#DCB5B0	48117.9	17.5	434
#C7C8C8	#DCB5B0	48117.5	17.0999999999985	434
#C7C8C8	#DCB5B0	48117.1	17.5	434
#D1D1D1	#E5C6C2	48117.6	18	435
#D1D1D1	#E5C6C2	48118	18.4000000000015	435
#D1D1D1	#E5C6C2	48118.4	18	435
#D1D1D1	#E5C6C2	48118	17.5999999999985	435
#D1D1D1	#E5C6C2	48117.6	18	435
#D9D9D9	#E4C5C1	48118.1	18.5	436
#D9D9D9	#E4C5C1	48118.5	18.9000000000015	436
#D9D9D9	#E4C5C1	48118.9	18.5	436
#D9D9D9	#E4C5C1	48118.5	18.0999999999985	436
#D9D9D9	#E4C5C1	48118.1	18.5	436
#D0D0D0	#E4C5C1	48118.6	19	437
#D0D0D0	#E4C5C1	48119	19.4000000000015	437
#D0D0D0	#E4C5C1	48119.4	19	437
#D0D0D0	#E4C5C1	48119	18.5999999999985	437
#D0D0D0	#E4C5C1	48118.6	19	437
#D0D0D0	#E3C2BE	48119.1	19.5	438
#D0D0D0	#E3C2BE	48119.5	19.9000000000015	438
#D0D0D0	#E3C2BE	48119.9	19.5	438
#D0D0D0	#E3C2BE	48119.5	19.0999999999985	438
#D0D0D0	#E3C2BE	48119.1	19.5	438
#E3E3E3	#E7CBC8	48119.6	20	439
#E3E3E3	#E7CBC8	48120	20.4000000000015	439
#E3E3E3	#E7CBC8	48120.4	20	439
#E3E3E3	#E7CBC8	48120	19.5999999999985	439
#E3E3E3	#E7CBC8	48119.6	20	439
#E4E4E4	#E9D0CC	48120.1	20.5	440
#E4E4E4	#E9D0CC	48120.5	20.9000000000015	440
#E4E4E4	#E9D0CC	48120.9	20.5	440
#E4E4E4	#E9D0CC	48120.5	20.0999999999985	440
#E4E4E4	#E9D0CC	48120.1	20.5	440
#D4D4D4	#DFBBB6	48120.6	21	441
#D4D4D4	#DFBBB6	48121	21.4000000000015	441
#D4D4D4	#DFBBB6	48121.4	21	441
#D4D4D4	#DFBBB6	48121	20.5999999999985	441
#D4D4D4	#DFBBB6	48120.6	21	441
#F8F8F8	#F6EBE9	48121.1	21.5	442
#F8F8F8	#F6EBE9	48121.5	21.9000000000015	442
#F8F8F8	#F6EBE9	48121.9	21.5	442
#F8F8F8	#F6EBE9	48121.5	21.0999999999985	442
#F8F8F8	#F6EBE9	48121.1	21.5	442
#FAFAFA	#F8EEED	48121.6	22	443
#FAFAFA	#F8EEED	48122	22.4000000000015	443
#FAFAFA	#F8EEED	48122.4	22	443
#FAFAFA	#F8EEED	48122	21.5999999999985	443
#FAFAFA	#F8EEED	48121.6	22	443
#F1F1F1	#EED9D6	48122.1	22.5	444
#F1F1F1	#EED9D6	48122.5	22.9000000000015	444
#F1F1F1	#EED9D6	48122.9	22.5	444
#F1F1F1	#EED9D6	48122.5	22.0999999999985	444
#F1F1F1	#EED9D6	48122.1	22.5	444
#E5E5E5	#EBD3CF	48122.6	23	445
#E5E5E5	#EBD3CF	48123	23.4000000000015	445
#E5E5E5	#EBD3CF	48123.4	23	445
#E5E5E5	#EBD3CF	48123	22.5999999999985	445
#E5E5E5	#EBD3CF	48122.6	23	445
#E9E9E9	#EBD2CF	48123.1	23.5	446
#E9E9E9	#EBD2CF	48123.5	23.9000000000015	446
#E9E9E9	#EBD2CF	48123.9	23.5	446
#E9E9E9	#EBD2CF	48123.5	23.0999999999985	446
#E9E9E9	#EBD2CF	48123.1	23.5	446
#EEEEEE	#EED9D7	48123.6	24	447
#EEEEEE	#EED9D7	48124	24.4000000000015	447
#EEEEEE	#EED9D7	48124.4	24	447
#EEEEEE	#EED9D7	48124	23.5999999999985	447
#EEEEEE	#EED9D7	48123.6	24	447
#F4F4F4	#F0DDDB	48124.1	24.5	448
#F4F4F4	#F0DDDB	48124.5	24.9000000000015	448
#F4F4F4	#F0DDDB	48124.9	24.5	448
#F4F4F4	#F0DDDB	48124.5	24.0999999999985	448
#F4F4F4	#F0DDDB	48124.1	24.5	448
#5E5E5E	#F2E2E0	48100.6	0	449
#5E5E5E	#F2E2E0	48101	0.400000000001455	449
#5E5E5E	#F2E2E0	48101.4	0	449
#5E5E5E	#F2E2E0	48101	-0.400000000001455	449
#5E5E5E	#F2E2E0	48100.6	0	449
#C6C6C6	#F9F1F0	48101.1	0.5	450
#C6C6C6	#F9F1F0	48101.5	0.900000000001455	450
#C6C6C6	#F9F1F0	48101.9	0.5	450
#C6C6C6	#F9F1F0	48101.5	0.0999999999985448	450
#C6C6C6	#F9F1F0	48101.1	0.5	450
#CBCBCB	#F8EFEE	48101.6	1	451
#CBCBCB	#F8EFEE	48102	1.40000000000146	451
#CBCBCB	#F8EFEE	48102.4	1	451
#CBCBCB	#F8EFEE	48102	0.599999999998545	451
#CBCBCB	#F8EFEE	48101.6	1	451
#797979	#EFDCDA	48102.1	1.5	452
#797979	#EFDCDA	48102.5	1.90000000000146	452
#797979	#EFDCDA	48102.9	1.5	452
#797979	#EFDCDA	48102.5	1.09999999999854	452
#797979	#EFDCDA	48102.1	1.5	452
#AFAFAF	#F4E6E4	48102.6	2	453
#AFAFAF	#F4E6E4	48103	2.40000000000146	453
#AFAFAF	#F4E6E4	48103.4	2	453
#AFAFAF	#F4E6E4	48103	1.59999999999854	453
#AFAFAF	#F4E6E4	48102.6	2	453
#9F9F9F	#F2E2E0	48103.1	2.5	454
#9F9F9F	#F2E2E0	48103.5	2.90000000000146	454
#9F9F9F	#F2E2E0	48103.9	2.5	454
#9F9F9F	#F2E2E0	48103.5	2.09999999999854	454
#9F9F9F	#F2E2E0	48103.1	2.5	454
#E4E4E4	#F9F1F0	48103.6	3	455
#E4E4E4	#F9F1F0	48104	3.40000000000146	455
#E4E4E4	#F9F1F0	48104.4	3	455
#E4E4E4	#F9F1F0	48104	2.59999999999855	455
#E4E4E4	#F9F1F0	48103.6	3	455
#FEFEFE	#FFFEFE	48104.1	3.5	456
#FEFEFE	#FFFEFE	48104.5	3.90000000000146	456
#FEFEFE	#FFFEFE	48104.9	3.5	456
#FEFEFE	#FFFEFE	48104.5	3.09999999999855	456
#FEFEFE	#FFFEFE	48104.1	3.5	456
#C1C1C1	#F3E4E2	48104.6	4	457
#C1C1C1	#F3E4E2	48105	4.40000000000146	457
#C1C1C1	#F3E4E2	48105.4	4	457
#C1C1C1	#F3E4E2	48105	3.59999999999855	457
#C1C1C1	#F3E4E2	48104.6	4	457
#B1B1B1	#EFDCD9	48105.1	4.5	458
#B1B1B1	#EFDCD9	48105.5	4.90000000000146	458
#B1B1B1	#EFDCD9	48105.9	4.5	458
#B1B1B1	#EFDCD9	48105.5	4.09999999999855	458
#B1B1B1	#EFDCD9	48105.1	4.5	458
#D5D5D5	#F4E6E4	48105.6	5	459
#D5D5D5	#F4E6E4	48106	5.40000000000146	459
#D5D5D5	#F4E6E4	48106.4	5	459
#D5D5D5	#F4E6E4	48106	4.59999999999855	459
#D5D5D5	#F4E6E4	48105.6	5	459
#F2F2F2	#FAF2F1	48106.1	5.5	460
#F2F2F2	#FAF2F1	48106.5	5.90000000000146	460
#F2F2F2	#FAF2F1	48106.9	5.5	460
#F2F2F2	#FAF2F1	48106.5	5.09999999999855	460
#F2F2F2	#FAF2F1	48106.1	5.5	460
#F8F8F8	#FBF7F6	48106.6	6	461
#F8F8F8	#FBF7F6	48107	6.40000000000146	461
#F8F8F8	#FBF7F6	48107.4	6	461
#F8F8F8	#FBF7F6	48107	5.59999999999855	461
#F8F8F8	#FBF7F6	48106.6	6	461
#C5C5C5	#EDD6D3	48107.1	6.5	462
#C5C5C5	#EDD6D3	48107.5	6.90000000000146	462
#C5C5C5	#EDD6D3	48107.9	6.5	462
#C5C5C5	#EDD6D3	48107.5	6.09999999999855	462
#C5C5C5	#EDD6D3	48107.1	6.5	462
#DFDFDF	#F3E3E1	48107.6	7	463
#DFDFDF	#F3E3E1	48108	7.40000000000146	463
#DFDFDF	#F3E3E1	48108.4	7	463
#DFDFDF	#F3E3E1	48108	6.59999999999855	463
#DFDFDF	#F3E3E1	48107.6	7	463
#D0D0D0	#EFDBD8	48108.1	7.5	464
#D0D0D0	#EFDBD8	48108.5	7.90000000000146	464
#D0D0D0	#EFDBD8	48108.9	7.5	464
#D0D0D0	#EFDBD8	48108.5	7.09999999999855	464
#D0D0D0	#EFDBD8	48108.1	7.5	464
#E3E3E3	#F4E7E5	48108.6	8	465
#E3E3E3	#F4E7E5	48109	8.40000000000146	465
#E3E3E3	#F4E7E5	48109.4	8	465
#E3E3E3	#F4E7E5	48109	7.59999999999855	465
#E3E3E3	#F4E7E5	48108.6	8	465
#D4D4D4	#EFDCD9	48109.1	8.5	466
#D4D4D4	#EFDCD9	48109.5	8.90000000000146	466
#D4D4D4	#EFDCD9	48109.9	8.5	466
#D4D4D4	#EFDCD9	48109.5	8.09999999999855	466
#D4D4D4	#EFDCD9	48109.1	8.5	466
#E0E0E0	#F3E5E3	48109.6	9	467
#E0E0E0	#F3E5E3	48110	9.40000000000146	467
#E0E0E0	#F3E5E3	48110.4	9	467
#E0E0E0	#F3E5E3	48110	8.59999999999855	467
#E0E0E0	#F3E5E3	48109.6	9	467
#BABABA	#E9CFCC	48110.1	9.5	468
#BABABA	#E9CFCC	48110.5	9.90000000000146	468
#BABABA	#E9CFCC	48110.9	9.5	468
#BABABA	#E9CFCC	48110.5	9.09999999999854	468
#BABABA	#E9CFCC	48110.1	9.5	468
#A8A8A8	#E0BDB9	48110.6	10	469
#A8A8A8	#E0BDB9	48111	10.4000000000015	469
#A8A8A8	#E0BDB9	48111.4	10	469
#A8A8A8	#E0BDB9	48111	9.59999999999854	469
#A8A8A8	#E0BDB9	48110.6	10	469
#DADADA	#EDD7D4	48111.1	10.5	470
#DADADA	#EDD7D4	48111.5	10.9000000000015	470
#DADADA	#EDD7D4	48111.9	10.5	470
#DADADA	#EDD7D4	48111.5	10.0999999999985	470
#DADADA	#EDD7D4	48111.1	10.5	470
#D9D9D9	#EBD2CF	48111.6	11	471
#D9D9D9	#EBD2CF	48112	11.4000000000015	471
#D9D9D9	#EBD2CF	48112.4	11	471
#D9D9D9	#EBD2CF	48112	10.5999999999985	471
#D9D9D9	#EBD2CF	48111.6	11	471
#C7C7C7	#E6C9C5	48112.1	11.5	472
#C7C7C7	#E6C9C5	48112.5	11.9000000000015	472
#C7C7C7	#E6C9C5	48112.9	11.5	472
#C7C7C7	#E6C9C5	48112.5	11.0999999999985	472
#C7C7C7	#E6C9C5	48112.1	11.5	472
#C4C4C4	#E5C6C2	48112.6	12	473
#C4C4C4	#E5C6C2	48113	12.4000000000015	473
#C4C4C4	#E5C6C2	48113.4	12	473
#C4C4C4	#E5C6C2	48113	11.5999999999985	473
#C4C4C4	#E5C6C2	48112.6	12	473
#D4D4D4	#E9CECA	48113.1	12.5	474
#D4D4D4	#E9CECA	48113.5	12.9000000000015	474
#D4D4D4	#E9CECA	48113.9	12.5	474
#D4D4D4	#E9CECA	48113.5	12.0999999999985	474
#D4D4D4	#E9CECA	48113.1	12.5	474
#E1E1E1	#EFDBD8	48113.6	13	475
#E1E1E1	#EFDBD8	48114	13.4000000000015	475
#E1E1E1	#EFDBD8	48114.4	13	475
#E1E1E1	#EFDBD8	48114	12.5999999999985	475
#E1E1E1	#EFDBD8	48113.6	13	475
#EEEEEE	#F3E4E2	48114.1	13.5	476
#EEEEEE	#F3E4E2	48114.5	13.9000000000015	476
#EEEEEE	#F3E4E2	48114.9	13.5	476
#EEEEEE	#F3E4E2	48114.5	13.0999999999985	476
#EEEEEE	#F3E4E2	48114.1	13.5	476
#D9D9D9	#E9CECA	48114.6	14	477
#D9D9D9	#E9CECA	48115	14.4000000000015	477
#D9D9D9	#E9CECA	48115.4	14	477
#D9D9D9	#E9CECA	48115	13.5999999999985	477
#D9D9D9	#E9CECA	48114.6	14	477
#D5D5D5	#E9CFCB	48115.1	14.5	478
#D5D5D5	#E9CFCB	48115.5	14.9000000000015	478
#D5D5D5	#E9CFCB	48115.9	14.5	478
#D5D5D5	#E9CFCB	48115.5	14.0999999999985	478
#D5D5D5	#E9CFCB	48115.1	14.5	478
#E9E9E9	#EED8D6	48115.6	15	479
#E9E9E9	#EED8D6	48116	15.4000000000015	479
#E9E9E9	#EED8D6	48116.4	15	479
#E9E9E9	#EED8D6	48116	14.5999999999985	479
#E9E9E9	#EED8D6	48115.6	15	479
#C6C6C6	#E2C0BB	48116.1	15.5	480
#C6C6C6	#E2C0BB	48116.5	15.9000000000015	480
#C6C6C6	#E2C0BB	48116.9	15.5	480
#C6C6C6	#E2C0BB	48116.5	15.0999999999985	480
#C6C6C6	#E2C0BB	48116.1	15.5	480
#D5D5D5	#E6CAC6	48116.6	16	481
#D5D5D5	#E6CAC6	48117	16.4000000000015	481
#D5D5D5	#E6CAC6	48117.4	16	481
#D5D5D5	#E6CAC6	48117	15.5999999999985	481
#D5D5D5	#E6CAC6	48116.6	16	481
#DFDFDF	#E8CCC8	48117.1	16.5	482
#DFDFDF	#E8CCC8	48117.5	16.9000000000015	482
#DFDFDF	#E8CCC8	48117.9	16.5	482
#DFDFDF	#E8CCC8	48117.5	16.0999999999985	482
#DFDFDF	#E8CCC8	48117.1	16.5	482
#CCCCCC	#DFBBB6	48117.6	17	483
#CCCCCC	#DFBBB6	48118	17.4000000000015	483
#CCCCCC	#DFBBB6	48118.4	17	483
#CCCCCC	#DFBBB6	48118	16.5999999999985	483
#CCCCCC	#DFBBB6	48117.6	17	483
#B1B1B1	#D6A9A4	48118.1	17.5	484
#B1B1B1	#D6A9A4	48118.5	17.9000000000015	484
#B1B1B1	#D6A9A4	48118.9	17.5	484
#B1B1B1	#D6A9A4	48118.5	17.0999999999985	484
#B1B1B1	#D6A9A4	48118.1	17.5	484
#E6E6E6	#EEDAD7	48118.6	18	485
#E6E6E6	#EEDAD7	48119	18.4000000000015	485
#E6E6E6	#EEDAD7	48119.4	18	485
#E6E6E6	#EEDAD7	48119	17.5999999999985	485
#E6E6E6	#EEDAD7	48118.6	18	485
#D3D3D3	#E1BFBA	48119.1	18.5	486
#D3D3D3	#E1BFBA	48119.5	18.9000000000015	486
#D3D3D3	#E1BFBA	48119.9	18.5	486
#D3D3D3	#E1BFBA	48119.5	18.0999999999985	486
#D3D3D3	#E1BFBA	48119.1	18.5	486
#E8E8E8	#EDD7D4	48119.6	19	487
#E8E8E8	#EDD7D4	48120	19.4000000000015	487
#E8E8E8	#EDD7D4	48120.4	19	487
#E8E8E8	#EDD7D4	48120	18.5999999999985	487
#E8E8E8	#EDD7D4	48119.6	19	487
#E4E4E4	#E8CCC8	48120.1	19.5	488
#E4E4E4	#E8CCC8	48120.5	19.9000000000015	488
#E4E4E4	#E8CCC8	48120.9	19.5	488
#E4E4E4	#E8CCC8	48120.5	19.0999999999985	488
#E4E4E4	#E8CCC8	48120.1	19.5	488
#CECECE	#DAB2AD	48120.6	20	489
#CECECE	#DAB2AD	48121	20.4000000000015	489
#CECECE	#DAB2AD	48121.4	20	489
#CECECE	#DAB2AD	48121	19.5999999999985	489
#CECECE	#DAB2AD	48120.6	20	489
#F2F2F2	#F1DFDC	48121.1	20.5	490
#F2F2F2	#F1DFDC	48121.5	20.9000000000015	490
#F2F2F2	#F1DFDC	48121.9	20.5	490
#F2F2F2	#F1DFDC	48121.5	20.0999999999985	490
#F2F2F2	#F1DFDC	48121.1	20.5	490
#DCDCDC	#E5C7C3	48121.6	21	491
#DCDCDC	#E5C7C3	48122	21.4000000000015	491
#DCDCDC	#E5C7C3	48122.4	21	491
#DCDCDC	#E5C7C3	48122	20.5999999999985	491
#DCDCDC	#E5C7C3	48121.6	21	491
#C2C2C2	#D4A7A1	48122.1	21.5	492
#C2C2C2	#D4A7A1	48122.5	21.9000000000015	492
#C2C2C2	#D4A7A1	48122.9	21.5	492
#C2C2C2	#D4A7A1	48122.5	21.0999999999985	492
#C2C2C2	#D4A7A1	48122.1	21.5	492
#F1F1F1	#EDD8D5	48122.6	22	493
#F1F1F1	#EDD8D5	48123	22.4000000000015	493
#F1F1F1	#EDD8D5	48123.4	22	493
#F1F1F1	#EDD8D5	48123	21.5999999999985	493
#F1F1F1	#EDD8D5	48122.6	22	493
#D3D3D3	#DEB9B5	48123.1	22.5	494
#D3D3D3	#DEB9B5	48123.5	22.9000000000015	494
#D3D3D3	#DEB9B5	48123.9	22.5	494
#D3D3D3	#DEB9B5	48123.5	22.0999999999985	494
#D3D3D3	#DEB9B5	48123.1	22.5	494
#F7F7F7	#F5E8E6	48123.6	23	495
#F7F7F7	#F5E8E6	48124	23.4000000000015	495
#F7F7F7	#F5E8E6	48124.4	23	495
#F7F7F7	#F5E8E6	48124	22.5999999999985	495
#F7F7F7	#F5E8E6	48123.6	23	495
#EFEFEF	#EDD8D5	48124.1	23.5	496
#EFEFEF	#EDD8D5	48124.5	23.9000000000015	496
#EFEFEF	#EDD8D5	48124.9	23.5	496
#EFEFEF	#EDD8D5	48124.5	23.0999999999985	496
#EFEFEF	#EDD8D5	48124.1	23.5	496
#EAEAEA	#E9CFCC	48124.6	24	497
#EAEAEA	#E9CFCC	48125	24.4000000000015	497
#EAEAEA	#E9CFCC	48125.4	24	497
#EAEAEA	#E9CFCC	48125	23.5999999999985	497
#EAEAEA	#E9CFCC	48124.6	24	497
#F8F8F8	#F6EAE9	48125.1	24.5	498
#F8F8F8	#F6EAE9	48125.5	24.9000000000015	498
#F8F8F8	#F6EAE9	48125.9	24.5	498
#F8F8F8	#F6EAE9	48125.5	24.0999999999985	498
#F8F8F8	#F6EAE9	48125.1	24.5	498
#7F7F7F	#F4E7E5	48101.6	0	499
#7F7F7F	#F4E7E5	48102	0.400000000001455	499
#7F7F7F	#F4E7E5	48102.4	0	499
#7F7F7F	#F4E7E5	48102	-0.400000000001455	499
#7F7F7F	#F4E7E5	48101.6	0	499
#C4C4C4	#F9F0EF	48102.1	0.5	500
#C4C4C4	#F9F0EF	48102.5	0.900000000001455	500
#C4C4C4	#F9F0EF	48102.9	0.5	500
#C4C4C4	#F9F0EF	48102.5	0.0999999999985448	500
#C4C4C4	#F9F0EF	48102.1	0.5	500
#AEAEAE	#F5E9E8	48102.6	1	501
#AEAEAE	#F5E9E8	48103	1.40000000000146	501
#AEAEAE	#F5E9E8	48103.4	1	501
#AEAEAE	#F5E9E8	48103	0.599999999998545	501
#AEAEAE	#F5E9E8	48102.6	1	501
#BBBBBB	#F6EAE9	48103.1	1.5	502
#BBBBBB	#F6EAE9	48103.5	1.90000000000146	502
#BBBBBB	#F6EAE9	48103.9	1.5	502
#BBBBBB	#F6EAE9	48103.5	1.09999999999854	502
#BBBBBB	#F6EAE9	48103.1	1.5	502
#BABABA	#F6EAE8	48103.6	2	503
#BABABA	#F6EAE8	48104	2.40000000000146	503
#BABABA	#F6EAE8	48104.4	2	503
#BABABA	#F6EAE8	48104	1.59999999999854	503
#BABABA	#F6EAE8	48103.6	2	503
#EAEAEA	#FAF4F4	48104.1	2.5	504
#EAEAEA	#FAF4F4	48104.5	2.90000000000146	504
#EAEAEA	#FAF4F4	48104.9	2.5	504
#EAEAEA	#FAF4F4	48104.5	2.09999999999854	504
#EAEAEA	#FAF4F4	48104.1	2.5	504
#F0F0F0	#FBF6F5	48104.6	3	505
#F0F0F0	#FBF6F5	48105	3.40000000000146	505
#F0F0F0	#FBF6F5	48105.4	3	505
#F0F0F0	#FBF6F5	48105	2.59999999999855	505
#F0F0F0	#FBF6F5	48104.6	3	505
#D8D8D8	#F7EDEC	48105.1	3.5	506
#D8D8D8	#F7EDEC	48105.5	3.90000000000146	506
#D8D8D8	#F7EDEC	48105.9	3.5	506
#D8D8D8	#F7EDEC	48105.5	3.09999999999855	506
#D8D8D8	#F7EDEC	48105.1	3.5	506
#D6D6D6	#F6EAE9	48105.6	4	507
#D6D6D6	#F6EAE9	48106	4.40000000000146	507
#D6D6D6	#F6EAE9	48106.4	4	507
#D6D6D6	#F6EAE9	48106	3.59999999999855	507
#D6D6D6	#F6EAE9	48105.6	4	507
#E8E8E8	#F8F0EF	48106.1	4.5	508
#E8E8E8	#F8F0EF	48106.5	4.90000000000146	508
#E8E8E8	#F8F0EF	48106.9	4.5	508
#E8E8E8	#F8F0EF	48106.5	4.09999999999855	508
#E8E8E8	#F8F0EF	48106.1	4.5	508
#FAFAFA	#FDFAF9	48106.6	5	509
#FAFAFA	#FDFAF9	48107	5.40000000000146	509
#FAFAFA	#FDFAF9	48107.4	5	509
#FAFAFA	#FDFAF9	48107	4.59999999999855	509
#FAFAFA	#FDFAF9	48106.6	5	509
#EDEDED	#F9F0EF	48107.1	5.5	510
#EDEDED	#F9F0EF	48107.5	5.90000000000146	510
#EDEDED	#F9F0EF	48107.9	5.5	510
#EDEDED	#F9F0EF	48107.5	5.09999999999855	510
#EDEDED	#F9F0EF	48107.1	5.5	510
#CCCCCC	#F2E1DF	48107.6	6	511
#CCCCCC	#F2E1DF	48108	6.40000000000146	511
#CCCCCC	#F2E1DF	48108.4	6	511
#CCCCCC	#F2E1DF	48108	5.59999999999855	511
#CCCCCC	#F2E1DF	48107.6	6	511
#CACACA	#F0DDDA	48108.1	6.5	512
#CACACA	#F0DDDA	48108.5	6.90000000000146	512
#CACACA	#F0DDDA	48108.9	6.5	512
#CACACA	#F0DDDA	48108.5	6.09999999999855	512
#CACACA	#F0DDDA	48108.1	6.5	512
#E7E7E7	#F5E9E7	48108.6	7	513
#E7E7E7	#F5E9E7	48109	7.40000000000146	513
#E7E7E7	#F5E9E7	48109.4	7	513
#E7E7E7	#F5E9E7	48109	6.59999999999855	513
#E7E7E7	#F5E9E7	48108.6	7	513
#BDBDBD	#EDD8D5	48109.1	7.5	514
#BDBDBD	#EDD8D5	48109.5	7.90000000000146	514
#BDBDBD	#EDD8D5	48109.9	7.5	514
#BDBDBD	#EDD8D5	48109.5	7.09999999999855	514
#BDBDBD	#EDD8D5	48109.1	7.5	514
#D2D2D2	#F1E0DD	48109.6	8	515
#D2D2D2	#F1E0DD	48110	8.40000000000146	515
#D2D2D2	#F1E0DD	48110.4	8	515
#D2D2D2	#F1E0DD	48110	7.59999999999855	515
#D2D2D2	#F1E0DD	48109.6	8	515
#D2D2D2	#F2E1DF	48110.1	8.5	516
#D2D2D2	#F2E1DF	48110.5	8.90000000000146	516
#D2D2D2	#F2E1DF	48110.9	8.5	516
#D2D2D2	#F2E1DF	48110.5	8.09999999999855	516
#D2D2D2	#F2E1DF	48110.1	8.5	516
#A4A4A4	#E7CAC6	48110.6	9	517
#A4A4A4	#E7CAC6	48111	9.40000000000146	517
#A4A4A4	#E7CAC6	48111.4	9	517
#A4A4A4	#E7CAC6	48111	8.59999999999855	517
#A4A4A4	#E7CAC6	48110.6	9	517
#C3C3C3	#EAD0CD	48111.1	9.5	518
#C3C3C3	#EAD0CD	48111.5	9.90000000000146	518
#C3C3C3	#EAD0CD	48111.9	9.5	518
#C3C3C3	#EAD0CD	48111.5	9.09999999999854	518
#C3C3C3	#EAD0CD	48111.1	9.5	518
#D6D6D6	#EED9D6	48111.6	10	519
